23,14,9,blue
191,190,195,blue
254,254,254,blue
189,218,201,blue
204,181,144,blue
150,125,117,blue
36,70,134,blue
254,254,254,blue
6,6,6,blue
3,3,3,blue
59,58,56,blue
152,139,132,blue
255,255,255,blue
3,5,24,blue
151,156,158,blue
0,0,0,blue
169,151,121,blue
1,6,4,blue
244,244,246,blue
250,255,251,blue
204,204,204,blue
185,186,185,blue
255,255,255,blue
255,255,255,blue
119,111,105,blue
135,113,62,blue
1,4,127,blue
255,255,255,blue
245,226,183,blue
195,186,170,blue
7,5,9,blue
0,0,0,blue
0,0,0,blue
132,163,194,blue
255,255,255,blue
255,255,255,blue
174,175,155,blue
40,45,41,blue
243,248,241,blue
1,6,4,blue
170,200,152,blue
187,169,145,blue
136,110,82,blue
34,44,30,blue
255,255,255,blue
25,86,101,blue
0,0,0,blue
72,61,139,blue
0,0,0,blue
77,85,93,blue
158,162,165,blue
81,175,247,blue
122,156,179,blue
255,255,255,blue
56,56,57,blue
164,167,148,blue
255,255,255,blue
6,6,6,blue
255,255,255,blue
71,188,179,blue
4,5,7,blue
255,255,255,blue
254,254,254,blue
43,43,131,blue
151,143,130,blue
153,164,179,blue
255,255,255,blue
185,238,254,blue
154,157,167,blue
255,255,255,blue
68,58,41,blue
0,0,0,blue
138,160,152,blue
255,255,255,blue
255,255,255,blue
1,0,128,blue
1,0,128,blue
255,255,255,blue
5,5,5,blue
245,252,250,blue
88,90,85,blue
254,254,254,blue
224,216,223,blue
70,60,62,blue
197,195,179,blue
130,130,128,blue
222,190,152,blue
176,182,196,blue
31,30,26,blue
79,134,147,blue
149,124,111,blue
217,184,139,blue
255,255,255,blue
129,103,91,blue
254,253,250,blue
254,254,254,blue
243,243,243,blue
204,204,204,blue
11,11,11,blue
230,226,221,blue
238,243,239,blue
254,253,253,blue
63,84,113,blue
36,36,33,blue
255,255,255,blue
80,82,105,blue
225,185,180,blue
13,10,17,blue
31,55,65,blue
127,171,255,blue
2,18,33,blue
50,47,42,blue
1,0,128,blue
196,190,175,blue
36,140,173,blue
57,67,46,blue
220,233,235,blue
229,232,225,blue
51,49,46,blue
228,225,226,blue
3,139,138,blue
108,110,95,blue
254,254,254,blue
45,60,77,blue
0,0,0,blue
255,255,255,blue
208,50,52,blue
17,15,36,blue
162,139,135,blue
255,255,255,blue
255,255,255,blue
201,205,198,blue
250,249,244,blue
179,159,108,blue
245,250,253,blue
182,181,183,blue
86,99,30,blue
29,33,27,blue
255,255,255,blue
140,169,187,blue
190,201,211,blue
132,126,126,blue
117,133,134,blue
5,6,9,blue
15,17,16,blue
2,60,142,blue
102,101,106,blue
124,124,124,blue
159,162,151,blue
192,226,3,blue
255,255,255,blue
57,49,48,blue
255,255,255,blue
135,164,172,blue
41,34,36,blue
207,103,193,blue
38,34,31,blue
8,9,6,blue
235,239,242,blue
125,127,126,blue
215,231,254,blue
236,233,220,blue
74,80,85,blue
221,229,246,blue
196,197,193,blue
255,255,255,blue
7,7,7,blue
138,109,138,blue
72,115,124,blue
255,255,255,blue
94,86,59,blue
255,255,255,blue
79,69,34,blue
235,251,248,blue
3,3,10,blue
221,219,207,blue
226,228,224,blue
255,255,255,blue
113,94,70,blue
255,255,255,blue
255,255,255,blue
253,254,254,blue
20,22,29,blue
10,10,10,blue
15,45,101,blue
208,215,210,blue
35,56,123,blue
14,5,5,blue
8,18,80,blue
172,181,154,blue
255,255,255,blue
255,255,255,blue
0,140,138,blue
0,140,138,blue
0,0,0,blue
51,52,51,blue
44,65,128,blue
236,233,239,blue
1,21,58,blue
255,255,255,blue
224,221,221,blue
206,207,216,blue
235,235,235,blue
145,173,193,blue
45,41,18,blue
3,48,154,blue
165,210,252,blue
255,255,255,blue
208,204,205,blue
255,255,255,blue
179,181,182,blue
174,195,203,blue
253,254,253,blue
236,228,219,blue
47,36,22,blue
119,99,85,blue
76,61,27,blue
73,110,92,blue
73,76,78,blue
6,9,15,blue
217,229,243,blue
39,40,62,blue
184,149,120,blue
2,70,136,blue
49,104,188,blue
254,254,254,blue
13,13,13,blue
1,1,1,blue
255,255,255,blue
224,226,222,blue
37,28,36,blue
72,61,139,blue
119,119,119,blue
20,67,181,blue
255,255,255,blue
81,114,132,blue
255,255,255,blue
151,124,115,blue
1,137,243,blue
255,255,255,blue
215,204,228,blue
81,81,103,blue
255,255,255,blue
1,1,1,blue
175,173,171,blue
255,255,255,blue
0,0,0,blue
255,255,255,blue
36,24,19,blue
255,255,255,blue
223,215,201,blue
255,255,255,blue
84,87,79,blue
11,98,170,blue
206,206,206,blue
78,30,30,blue
88,118,154,blue
191,202,220,blue
122,127,135,blue
0,0,0,blue
254,254,254,black
255,255,255,black
131,140,78,black
149,159,165,black
255,255,255,black
255,255,255,black
231,238,245,black
255,255,255,black
255,255,255,black
76,32,14,black
255,255,255,black
254,247,208,black
254,254,254,black
255,255,255,black
255,255,255,black
161,116,88,black
83,63,70,black
255,255,255,black
255,255,255,black
254,254,254,black
0,0,0,black
254,254,254,black
255,255,255,black
255,255,255,black
255,255,255,black
255,255,255,black
243,236,219,black
255,255,255,black
255,255,255,black
127,120,130,black
228,218,237,black
255,255,255,black
0,0,0,black
201,194,178,black
255,255,255,black
34,80,121,black
252,252,252,black
255,255,255,black
64,59,56,black
49,52,45,black
255,255,255,black
255,255,255,black
0,0,0,black
255,255,255,black
253,253,253,black
220,138,152,black
227,226,230,black
76,34,54,black
15,44,7,black
255,255,255,black
248,249,244,black
56,57,59,black
216,216,216,black
51,67,46,black
255,255,255,black
255,255,255,black
18,0,1,black
27,22,25,black
0,0,0,black
255,255,255,black
169,175,189,black
255,255,255,black
255,255,255,black
35,30,18,black
255,255,255,black
255,255,255,black
255,255,255,black
187,196,203,black
46,29,37,black
91,91,91,black
193,194,199,black
255,255,255,black
128,128,128,black
255,255,255,black
255,255,255,black
253,254,254,black
174,178,181,black
173,177,177,black
4,4,4,black
0,0,0,black
255,255,255,black
240,240,240,black
241,242,246,black
225,225,225,black
14,22,12,black
229,229,237,black
231,231,231,black
255,255,255,black
255,255,254,black
5,5,5,black
230,230,230,black
255,255,255,black
195,146,67,black
192,192,192,black
254,254,254,black
255,255,255,black
69,79,59,black
208,143,175,black
249,249,249,black
255,255,255,black
255,255,255,black
255,255,255,black
225,225,225,black
255,255,255,black
254,254,254,black
11,9,10,black
14,14,14,black
253,253,253,black
255,255,255,black
255,255,255,black
253,253,253,black
0,0,0,black
253,253,252,black
255,255,255,black
213,213,213,black
255,255,255,black
252,252,252,black
255,255,255,black
143,160,143,black
150,150,150,black
0,0,0,black
195,208,254,black
254,254,254,black
39,39,39,black
253,253,253,black
182,160,137,black
255,255,255,black
15,31,148,black
194,194,194,black
255,255,255,black
227,227,227,black
158,110,92,black
8,0,0,black
13,20,4,black
255,97,103,black
255,255,255,black
154,158,125,black
255,255,255,black
255,255,255,black
122,128,130,black
0,0,0,black
253,253,253,black
214,207,196,black
1,10,20,black
255,255,255,black
216,214,217,black
133,133,133,black
255,255,255,black
83,73,64,black
255,255,255,black
255,255,255,black
126,139,136,black
255,255,255,black
255,255,255,black
255,254,255,black
228,230,229,black
254,254,254,black
136,136,137,black
134,134,134,black
255,255,255,black
233,190,120,black
0,0,0,black
222,220,222,black
18,15,3,black
1,1,1,black
117,118,120,black
12,12,12,black
242,62,54,black
149,155,151,black
62,72,70,black
214,197,171,black
255,255,255,black
255,255,255,black
31,45,33,black
15,15,15,black
30,41,33,black
255,255,255,black
252,236,252,black
0,0,0,black
239,239,237,black
161,128,105,black
255,255,255,black
255,255,255,black
255,255,255,black
53,70,85,black
120,115,119,black
253,252,252,black
45,49,50,black
99,99,99,black
202,202,202,black
234,234,234,black
118,95,93,black
100,102,119,black
195,193,172,black
150,150,139,black
255,255,255,black
6,6,6,black
228,228,228,black
42,51,59,black
45,41,41,black
208,212,215,black
255,255,255,black
255,255,255,black
255,255,255,black
255,255,255,black
3,4,4,black
255,255,255,black
4,80,125,black
180,158,147,black
199,171,143,black
12,0,0,black
0,0,0,black
252,255,255,black
11,58,114,black
255,255,255,black
1,1,1,black
4,4,4,black
255,255,255,black
8,2,7,black
255,255,255,black
185,205,241,black
253,253,253,black
126,126,128,black
15,6,4,black
212,212,212,black
255,255,253,black
146,111,123,black
48,44,33,black
193,191,191,black
169,157,134,black
107,101,83,black
250,245,241,black
255,255,255,black
0,0,0,black
7,0,8,black
19,19,19,black
33,90,98,black
255,255,255,black
0,0,0,black
255,255,255,black
157,157,159,black
174,159,157,black
255,255,255,black
255,255,255,black
198,198,205,black
153,111,63,black
255,255,255,black
254,254,254,black
34,70,151,black
255,255,255,black
50,51,53,black
0,0,0,black
174,178,26,black
99,89,94,black
59,59,63,black
255,255,255,black
255,255,255,black
2,2,2,black
255,255,255,black
99,99,126,black
181,196,193,black
253,253,253,black
255,255,255,black
255,255,255,black
29,27,35,black
255,255,255,black
255,255,255,black
255,255,255,black
252,252,252,black
255,255,255,black
255,255,255,black
255,255,255,black
243,243,244,black
160,161,166,black
11,15,13,black
255,255,255,black
255,255,255,black
255,255,255,black
0,1,0,black
223,219,220,black
255,255,255,black
130,127,105,black
53,58,57,black
245,249,250,black
0,0,0,black
255,255,255,black
58,173,173,black
17,17,17,black
0,0,0,black
255,255,255,black
97,75,60,black
92,65,60,black
143,157,184,black
19,20,22,black
160,154,160,black
19,19,19,black
46,30,33,black
1,1,1,black
95,94,91,black
254,254,254,black
232,222,210,black
255,255,255,black
255,255,255,black
22,23,16,black
22,23,26,black
166,174,184,black
30,28,15,black
255,255,255,black
226,226,226,black
0,0,0,black
255,255,255,black
248,250,252,black
255,255,255,black
99,40,96,black
255,255,255,black
85,184,216,black
114,103,111,black
255,255,255,black
135,110,53,black
255,255,255,black
255,255,255,black
165,167,159,black
180,180,180,black
54,54,54,black
255,255,255,black
255,255,255,black
156,93,39,black
180,175,183,black
255,255,255,black
74,94,103,black
19,19,19,black
2,2,2,black
255,255,255,black
255,255,255,black
91,90,103,black
228,228,228,black
255,255,255,black
255,255,255,black
235,235,235,black
255,255,255,black
0,0,0,black
117,132,111,black
19,20,22,black
255,255,255,black
255,255,255,black
170,160,142,black
255,255,255,black
110,74,42,black
148,160,156,black
255,255,255,black
78,79,64,black
255,255,255,black
255,255,255,black
12,8,8,black
11,15,8,black
255,255,255,black
253,253,253,black
255,255,255,black
123,77,34,black
0,0,0,black
149,144,133,black
128,128,126,black
29,38,38,black
255,255,255,black
255,255,255,black
255,255,255,black
169,146,126,black
255,255,255,black
39,39,39,black
1,1,1,black
253,253,253,black
251,251,251,black
128,128,128,black
23,22,20,black
255,255,255,black
141,141,141,black
255,255,255,black
255,255,255,black
175,182,186,black
255,255,255,black
255,255,255,black
180,180,180,black
251,251,251,black
255,255,255,black
255,255,255,black
251,255,255,black
255,255,255,black
0,0,0,black
254,254,254,black
0,0,0,black
255,255,255,black
115,115,115,black
255,255,255,black
228,228,228,black
0,0,0,black
109,179,145,black
0,0,0,black
153,143,148,black
254,254,254,black
253,255,254,black
255,255,255,black
248,228,195,black
255,255,255,black
255,255,255,black
53,48,45,black
255,255,255,black
9,9,10,black
28,28,27,black
135,103,79,black
255,255,255,black
255,255,255,black
150,150,150,black
12,14,16,black
85,87,87,black
0,0,0,black
17,17,17,black
251,251,251,black
9,9,9,black
255,255,255,black
250,250,250,black
21,57,86,black
3,3,3,black
250,255,244,black
49,49,49,black
253,253,253,black
255,255,255,black
105,60,9,black
167,169,164,black
239,239,237,black
77,81,88,black
252,254,247,black
217,217,217,black
255,255,255,black
255,255,255,black
223,227,228,black
174,178,26,black
